research|contato|question|wording|order_question|cidade|bairro|sex|answer|research_name|region|Faixa etária|Religião
0|251|1011|12-Obras paradas ou mal feitas, é culpa de quem?|12|Cuiabá|Jardim das Américas |Feminino|Todos fazem isso|Quanti Cuiabá|Leste|35 a 44|Cristão/Católico
0|251|1012|13-O Transporte Público ruim é culpa de quem?|13|Cuiabá|Jardim das Américas |Feminino|NS/NR|Quanti Cuiabá|Leste|35 a 44|Cristão/Católico
0|251|1013|14-Os servidores públicos, de modo geral, merecem mais críticas ou elogios?|14|Cuiabá|Jardim das Américas |Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Leste|35 a 44|Cristão/Católico
0|251|1014|15-Os serviços públicos, de modo geral, merecem mais críticas ou elogios?|15|Cuiabá|Jardim das Américas |Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Leste|35 a 44|Cristão/Católico
0|251|1015|16-Se as eleições fossem hoje, qual nome surge em sua memória para vereador de Cuiabá? (Espontânea)|16|Cuiabá|Jardim das Américas |Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Leste|35 a 44|Cristão/Católico
0|251|1016|17-Você saberia dizer quem o Prefeito Emanuel Pinheiro apoiará para Vereador em Cuiabá? Algum nome que vem a sua memória?|17|Cuiabá|Jardim das Américas |Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Leste|35 a 44|Cristão/Católico
0|251|1017|18-Você saberia dizer quem o Governador Mauro Mendes apoiará para Vereador em Cuiabá? |18|Cuiabá|Jardim das Américas |Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Leste|35 a 44|Cristão/Católico
0|251|1018|19-Se as eleições fossem hoje, qual nome surge em sua memória para prefeito de Cuiabá? (Espontânea)|19|Cuiabá|Jardim das Américas |Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Leste|35 a 44|Cristão/Católico
0|251|1019|20-Se as eleições fossem hoje, qual destes nomes você votaria para prefeito de Cuiabá? (Estimulada)|20|Cuiabá|Jardim das Américas |Feminino|Fábio Garcia|Quanti Cuiabá|Leste|35 a 44|Cristão/Católico
0|251|1020|21-Destes nomes citados, você saberia dizer quem o Governador Mauro Mendes apoiará para Prefeito de Cuiabá? |21|Cuiabá|Jardim das Américas |Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Leste|35 a 44|Cristão/Católico
0|251|1021|22-Destes nomes citados, você saberia dizer quem o Prefeito Emanuel Pinheiro apoiará para Prefeito de Cuiabá? |22|Cuiabá|Jardim das Américas |Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Leste|35 a 44|Cristão/Católico
0|251|1022|23-E se os candidatos fossem somente colocados desta forma, em um virtual segundo turno:|23|Cuiabá|Jardim das Américas |Feminino|Abilio|Quanti Cuiabá|Leste|35 a 44|Cristão/Católico
0|251|1023|30-Se as eleições fossem hoje, em qual destes nomes você não votaria de jeito nenhum?|30|Cuiabá|Jardim das Américas |Feminino|Lúdio Cabral|Quanti Cuiabá|Leste|35 a 44|Cristão/Católico
0|251|1024|31-Se o Prefeito Emanuel Pinheiro apoiar um dos candidatos a prefeito de Cuiabá, você acredita que esse apoio é bom/aumenta chance de vitória ou é ruim para o candidato, diminui as chances de vitória do candidato?|31|Cuiabá|Jardim das Américas |Feminino|Ruim/Diminui chances|Quanti Cuiabá|Leste|35 a 44|Cristão/Católico
0|251|1025|32-Se o Governador Mauro Mendes apoiar um dos candidatos a prefeito de Cuiabá, você acredita que esse apoio é bom/aumenta chance de vitória ou é ruim para o candidato, diminui as chances de vitória do candidato?|32|Cuiabá|Jardim das Américas |Feminino|Bom/Aumenta chances|Quanti Cuiabá|Leste|35 a 44|Cristão/Católico
0|251|1026|33-Você acredita que aumentaria as chances para um candidato a vereador ou um candidato a prefeito que tenha apoio da Primeira Dama Dona Virginia Mendes, Esposa do Governador Mauro Mendes?|33|Cuiabá|Jardim das Américas |Feminino|Indiferente|Quanti Cuiabá|Leste|35 a 44|Cristão/Católico
0|251|1027|34-Se o Presidente Lula apoiar um dos candidatos a prefeito de Cuiabá, você acredita que esse apoio é bom/aumenta chance de vitória ou é ruim para o candidato, diminui as chances de vitória do candidato?|34|Cuiabá|Jardim das Américas |Feminino|Indiferente|Quanti Cuiabá|Leste|35 a 44|Cristão/Católico
0|251|1028|35-Se o ex-Presidente Bolsonaro apoiar um dos candidatos a prefeito de Cuiabá, você acredita que esse apoio é bom/aumenta chance de vitória ou é ruim para o candidato, diminui as chances de vitória do candidato?|35|Cuiabá|Jardim das Américas |Feminino|Indiferente|Quanti Cuiabá|Leste|35 a 44|Cristão/Católico
0|420|40|24-Abilio ou Fábio Garcia ?|24|Várzea Grande|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|420|41|25-Abílio ou Lúdio ?|25|Várzea Grande|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|420|42|26-Botelho ou Fábio Garcia ?|26|Várzea Grande|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|420|43|27-Botelho ou Lúdio ?|27|Várzea Grande|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|420|44|28-Lúdio ou Fábio Garcia ?|28|Várzea Grande|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|420|46|29-Você apoia a legalização do aborto no Brasil?|29|Várzea Grande|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|420|47|36-Você apoia a legítima defesa armada no Brasil? Nesse sentido, vc apoia o armamento civil para cidadãos que desejarem?|36|Várzea Grande|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|420|1000|01-Você professa alguma religião? Qual?|1|Várzea Grande|Vazio|A|Cristão/Católico|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|420|1001|02-Você pretende votar nas próximas eleições para Prefeito de Cuiabá?|2|Várzea Grande|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|420|1002|03-Qual sua idade?|3|Várzea Grande|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|420|1003|04-Você diria que a atual gestão do Prefeito Emanuel Pinheiro é:|4|Várzea Grande|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|420|1004|05-Você diria que a atual gestão do Governador Mauro Mendes é:|5|Várzea Grande|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|420|1005|06-Você diria que a atual gestão do Presidente Lula é:|6|Várzea Grande|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|420|1006|07-Você diria que a Saúde Pública em Cuiabá está:|7|Várzea Grande|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|420|1007|08-Quem administra a Saúde Pública em Cuiabá:|8|Várzea Grande|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|420|1008|09-Você já ouviu falar sobre a intervenção na Saúde Pública em Cuiabá:|9|Várzea Grande|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|420|1009|10-Atualmente, a Saúde Pública, sob intervenção do Governo Estadual em Cuiabá:|10|Várzea Grande|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|420|1010|11-Na sua opinião, a Saúde Pública, sob intervenção do Governo Estadual em Cuiabá, melhorou ou piorou?|11|Várzea Grande|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|420|1011|12-Obras paradas ou mal feitas, é culpa de quem?|12|Várzea Grande|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|420|1012|13-O Transporte Público ruim é culpa de quem?|13|Várzea Grande|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|420|1013|14-Os servidores públicos, de modo geral, merecem mais críticas ou elogios?|14|Várzea Grande|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|420|1014|15-Os serviços públicos, de modo geral, merecem mais críticas ou elogios?|15|Várzea Grande|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|420|1015|16-Se as eleições fossem hoje, qual nome surge em sua memória para vereador de Cuiabá? (Espontânea)|16|Várzea Grande|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|420|1016|17-Você saberia dizer quem o Prefeito Emanuel Pinheiro apoiará para Vereador em Cuiabá? Algum nome que vem a sua memória?|17|Várzea Grande|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|420|1017|18-Você saberia dizer quem o Governador Mauro Mendes apoiará para Vereador em Cuiabá? |18|Várzea Grande|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|420|1018|19-Se as eleições fossem hoje, qual nome surge em sua memória para prefeito de Cuiabá? (Espontânea)|19|Várzea Grande|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|420|1019|20-Se as eleições fossem hoje, qual destes nomes você votaria para prefeito de Cuiabá? (Estimulada)|20|Várzea Grande|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|420|1020|21-Destes nomes citados, você saberia dizer quem o Governador Mauro Mendes apoiará para Prefeito de Cuiabá? |21|Várzea Grande|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|420|1021|22-Destes nomes citados, você saberia dizer quem o Prefeito Emanuel Pinheiro apoiará para Prefeito de Cuiabá? |22|Várzea Grande|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|420|1022|23-E se os candidatos fossem somente colocados desta forma, em um virtual segundo turno:|23|Várzea Grande|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|420|1023|30-Se as eleições fossem hoje, em qual destes nomes você não votaria de jeito nenhum?|30|Várzea Grande|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|420|1024|31-Se o Prefeito Emanuel Pinheiro apoiar um dos candidatos a prefeito de Cuiabá, você acredita que esse apoio é bom/aumenta chance de vitória ou é ruim para o candidato, diminui as chances de vitória do candidato?|31|Várzea Grande|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|420|1025|32-Se o Governador Mauro Mendes apoiar um dos candidatos a prefeito de Cuiabá, você acredita que esse apoio é bom/aumenta chance de vitória ou é ruim para o candidato, diminui as chances de vitória do candidato?|32|Várzea Grande|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|420|1026|33-Você acredita que aumentaria as chances para um candidato a vereador ou um candidato a prefeito que tenha apoio da Primeira Dama Dona Virginia Mendes, Esposa do Governador Mauro Mendes?|33|Várzea Grande|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|420|1027|34-Se o Presidente Lula apoiar um dos candidatos a prefeito de Cuiabá, você acredita que esse apoio é bom/aumenta chance de vitória ou é ruim para o candidato, diminui as chances de vitória do candidato?|34|Várzea Grande|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|420|1028|35-Se o ex-Presidente Bolsonaro apoiar um dos candidatos a prefeito de Cuiabá, você acredita que esse apoio é bom/aumenta chance de vitória ou é ruim para o candidato, diminui as chances de vitória do candidato?|35|Várzea Grande|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|457|40|24-Abilio ou Fábio Garcia ?|24|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|16 a 24|Cristão/Evangélico
0|457|41|25-Abílio ou Lúdio ?|25|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|16 a 24|Cristão/Evangélico
0|457|42|26-Botelho ou Fábio Garcia ?|26|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|16 a 24|Cristão/Evangélico
0|457|43|27-Botelho ou Lúdio ?|27|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|16 a 24|Cristão/Evangélico
0|457|44|28-Lúdio ou Fábio Garcia ?|28|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|16 a 24|Cristão/Evangélico
0|457|46|29-Você apoia a legalização do aborto no Brasil?|29|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|16 a 24|Cristão/Evangélico
0|457|47|36-Você apoia a legítima defesa armada no Brasil? Nesse sentido, vc apoia o armamento civil para cidadãos que desejarem?|36|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|16 a 24|Cristão/Evangélico
0|457|1000|01-Você professa alguma religião? Qual?|1|Cuiabá|Vazio|A|Cristão/Evangélico|Quanti Cuiabá|Vazio|16 a 24|Cristão/Evangélico
0|457|1001|02-Você pretende votar nas próximas eleições para Prefeito de Cuiabá?|2|Cuiabá|Vazio|A|Sim|Quanti Cuiabá|Vazio|16 a 24|Cristão/Evangélico
0|457|1002|03-Qual sua idade?|3|Cuiabá|Vazio|A|16 a 24|Quanti Cuiabá|Vazio|16 a 24|Cristão/Evangélico
0|457|1003|04-Você diria que a atual gestão do Prefeito Emanuel Pinheiro é:|4|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|16 a 24|Cristão/Evangélico
0|457|1004|05-Você diria que a atual gestão do Governador Mauro Mendes é:|5|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|16 a 24|Cristão/Evangélico
0|457|1005|06-Você diria que a atual gestão do Presidente Lula é:|6|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|16 a 24|Cristão/Evangélico
0|457|1006|07-Você diria que a Saúde Pública em Cuiabá está:|7|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|16 a 24|Cristão/Evangélico
0|457|1007|08-Quem administra a Saúde Pública em Cuiabá:|8|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|16 a 24|Cristão/Evangélico
0|457|1008|09-Você já ouviu falar sobre a intervenção na Saúde Pública em Cuiabá:|9|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|16 a 24|Cristão/Evangélico
0|457|1009|10-Atualmente, a Saúde Pública, sob intervenção do Governo Estadual em Cuiabá:|10|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|16 a 24|Cristão/Evangélico
0|457|1010|11-Na sua opinião, a Saúde Pública, sob intervenção do Governo Estadual em Cuiabá, melhorou ou piorou?|11|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|16 a 24|Cristão/Evangélico
0|457|1011|12-Obras paradas ou mal feitas, é culpa de quem?|12|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|16 a 24|Cristão/Evangélico
0|457|1012|13-O Transporte Público ruim é culpa de quem?|13|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|16 a 24|Cristão/Evangélico
0|457|1013|14-Os servidores públicos, de modo geral, merecem mais críticas ou elogios?|14|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|16 a 24|Cristão/Evangélico
0|457|1014|15-Os serviços públicos, de modo geral, merecem mais críticas ou elogios?|15|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|16 a 24|Cristão/Evangélico
0|457|1015|16-Se as eleições fossem hoje, qual nome surge em sua memória para vereador de Cuiabá? (Espontânea)|16|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|16 a 24|Cristão/Evangélico
0|457|1016|17-Você saberia dizer quem o Prefeito Emanuel Pinheiro apoiará para Vereador em Cuiabá? Algum nome que vem a sua memória?|17|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|16 a 24|Cristão/Evangélico
0|457|1017|18-Você saberia dizer quem o Governador Mauro Mendes apoiará para Vereador em Cuiabá? |18|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|16 a 24|Cristão/Evangélico
0|457|1018|19-Se as eleições fossem hoje, qual nome surge em sua memória para prefeito de Cuiabá? (Espontânea)|19|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|16 a 24|Cristão/Evangélico
0|457|1019|20-Se as eleições fossem hoje, qual destes nomes você votaria para prefeito de Cuiabá? (Estimulada)|20|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|16 a 24|Cristão/Evangélico
0|457|1020|21-Destes nomes citados, você saberia dizer quem o Governador Mauro Mendes apoiará para Prefeito de Cuiabá? |21|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|16 a 24|Cristão/Evangélico
0|457|1021|22-Destes nomes citados, você saberia dizer quem o Prefeito Emanuel Pinheiro apoiará para Prefeito de Cuiabá? |22|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|16 a 24|Cristão/Evangélico
0|457|1022|23-E se os candidatos fossem somente colocados desta forma, em um virtual segundo turno:|23|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|16 a 24|Cristão/Evangélico
0|457|1023|30-Se as eleições fossem hoje, em qual destes nomes você não votaria de jeito nenhum?|30|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|16 a 24|Cristão/Evangélico
0|457|1024|31-Se o Prefeito Emanuel Pinheiro apoiar um dos candidatos a prefeito de Cuiabá, você acredita que esse apoio é bom/aumenta chance de vitória ou é ruim para o candidato, diminui as chances de vitória do candidato?|31|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|16 a 24|Cristão/Evangélico
0|457|1025|32-Se o Governador Mauro Mendes apoiar um dos candidatos a prefeito de Cuiabá, você acredita que esse apoio é bom/aumenta chance de vitória ou é ruim para o candidato, diminui as chances de vitória do candidato?|32|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|16 a 24|Cristão/Evangélico
0|457|1026|33-Você acredita que aumentaria as chances para um candidato a vereador ou um candidato a prefeito que tenha apoio da Primeira Dama Dona Virginia Mendes, Esposa do Governador Mauro Mendes?|33|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|16 a 24|Cristão/Evangélico
0|457|1027|34-Se o Presidente Lula apoiar um dos candidatos a prefeito de Cuiabá, você acredita que esse apoio é bom/aumenta chance de vitória ou é ruim para o candidato, diminui as chances de vitória do candidato?|34|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|16 a 24|Cristão/Evangélico
0|457|1028|35-Se o ex-Presidente Bolsonaro apoiar um dos candidatos a prefeito de Cuiabá, você acredita que esse apoio é bom/aumenta chance de vitória ou é ruim para o candidato, diminui as chances de vitória do candidato?|35|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|16 a 24|Cristão/Evangélico
0|496|40|24-Abilio ou Fábio Garcia ?|24|Cuiabá|Tijucal|Masculino|Abilio|Quanti Cuiabá|Sul|35 a 44|Cristão/Católico
